feature,importance
cat__ROUTE_DEN-PDX,0.0
cat__ROUTE_DEN-PHL,0.0
cat__ROUTE_DEN-PHX,0.0
cat__ROUTE_DEN-PIA,0.0
cat__ROUTE_DEN-PIT,0.0
cat__ROUTE_DEN-PNS,0.0
cat__ROUTE_DEN-PRC,0.0
cat__ROUTE_DEN-PSC,0.0
cat__ROUTE_DEN-PSP,0.0
cat__ROUTE_DEN-PVD,0.0
cat__ROUTE_DEN-RAP,0.0
cat__ROUTE_DEN-RDM,0.0
cat__ROUTE_DEN-RDU,0.0
cat__ROUTE_DEN-RIC,0.0
cat__ROUTE_DEN-RIW,0.0
cat__ROUTE_DEN-RKS,0.0
cat__ROUTE_DEN-RNO,0.0
cat__ROUTE_DEN-RSW,0.0
cat__ROUTE_DEN-SAF,0.0
cat__ROUTE_DEN-SAN,0.0
cat__ROUTE_DEN-SAT,0.0
cat__ROUTE_DEN-SAV,0.0
cat__ROUTE_DEN-SBA,0.0
cat__ROUTE_DEN-SBP,0.0
cat__ROUTE_DEN-SDF,0.0
cat__ROUTE_DEN-SEA,0.0
cat__ROUTE_DEN-SFO,0.0
cat__ROUTE_DEN-SGF,0.0
cat__ROUTE_DEN-SGU,0.0
cat__ROUTE_DEN-SHR,0.0
cat__ROUTE_DEN-SHV,0.0
cat__ROUTE_DEN-SJC,0.0
cat__ROUTE_DEN-SJU,0.0
cat__ROUTE_DEN-SLC,0.0
cat__ROUTE_DEN-SLN,0.0
cat__ROUTE_DEN-SMF,0.0
cat__ROUTE_DEN-SNA,0.0
cat__ROUTE_DEN-SRQ,0.0
cat__ROUTE_DEN-STL,0.0
cat__ROUTE_DEN-SUN,0.0
cat__ROUTE_DEN-SUX,0.0
cat__ROUTE_DEN-SYR,0.0
cat__ROUTE_DEN-TPA,0.0
cat__ROUTE_DEN-TUL,0.0
cat__ROUTE_DEN-TUS,0.0
cat__ROUTE_DEN-TYS,0.0
cat__ROUTE_DEN-XNA,0.0
cat__ROUTE_DEN-XWA,0.0
cat__ROUTE_DFW-ABI,0.0
cat__ROUTE_DFW-ABQ,0.0
cat__ROUTE_DFW-ACT,0.0
cat__ROUTE_DFW-AEX,0.0
cat__ROUTE_DFW-AGS,0.0
cat__ROUTE_DFW-ALB,0.0
cat__ROUTE_DFW-AMA,0.0
cat__ROUTE_DFW-ANC,0.0
cat__ROUTE_DFW-ASE,0.0
cat__ROUTE_DFW-ATL,0.0
cat__ROUTE_DFW-ATW,0.0
cat__ROUTE_DFW-AUS,0.0
cat__ROUTE_DFW-AVL,0.0
cat__ROUTE_DFW-BDL,0.0
cat__ROUTE_DFW-BFL,0.0
cat__ROUTE_DFW-BHM,0.0
cat__ROUTE_DFW-BIL,0.0
cat__ROUTE_DFW-BIS,0.0
cat__ROUTE_DFW-BMI,0.0
cat__ROUTE_DFW-BNA,0.0
cat__ROUTE_DFW-BOI,0.0
cat__ROUTE_DFW-BOS,0.0
cat__ROUTE_DFW-BPT,0.0
cat__ROUTE_DFW-BRO,0.0
cat__ROUTE_DFW-BTR,0.0
cat__ROUTE_DFW-BUF,0.0
cat__ROUTE_DFW-BUR,0.0
cat__ROUTE_DFW-BWI,0.0
cat__ROUTE_DFW-BZN,0.0
cat__ROUTE_DFW-CAE,0.0
cat__ROUTE_DFW-CHA,0.0
cat__ROUTE_DFW-CHS,0.0
cat__ROUTE_DFW-CID,0.0
cat__ROUTE_DFW-CLE,0.0
cat__ROUTE_DFW-CLL,0.0
cat__ROUTE_DFW-CLT,0.0
cat__ROUTE_DFW-CMH,0.0
cat__ROUTE_DFW-CMI,0.0
cat__ROUTE_DFW-COS,0.0
cat__ROUTE_DFW-COU,0.0
cat__ROUTE_DFW-CRP,0.0
cat__ROUTE_DFW-CVG,0.0
cat__ROUTE_DFW-DAY,0.0
cat__ROUTE_DFW-DCA,0.0
cat__ROUTE_DFW-DEN,0.0
cat__ROUTE_DFW-DRO,0.0
cat__ROUTE_DFW-DSM,0.0
cat__ROUTE_DFW-DTW,0.0
cat__ROUTE_DFW-ECP,0.0
cat__ROUTE_DFW-EGE,0.0
cat__ROUTE_DFW-ELP,0.0
cat__ROUTE_DFW-EUG,0.0
cat__ROUTE_DFW-EVV,0.0
cat__ROUTE_DFW-EWR,0.0
cat__ROUTE_DFW-EYW,0.0
cat__ROUTE_DFW-FAR,0.0
cat__ROUTE_DFW-FAT,0.0
cat__ROUTE_DFW-FLG,0.0
cat__ROUTE_DFW-FLL,0.0
cat__ROUTE_DFW-FSD,0.0
cat__ROUTE_DFW-FSM,0.0
cat__ROUTE_DFW-FWA,0.0
cat__ROUTE_DFW-GCK,0.0
cat__ROUTE_DFW-GEG,0.0
cat__ROUTE_DFW-GGG,0.0
cat__ROUTE_DFW-GJT,0.0
cat__ROUTE_DFW-GNV,0.0
cat__ROUTE_DFW-GPT,0.0
cat__ROUTE_DFW-GRI,0.0
cat__ROUTE_DFW-GRK,0.0
cat__ROUTE_DFW-GRR,0.0
cat__ROUTE_DFW-GSO,0.0
cat__ROUTE_DFW-GSP,0.0
cat__ROUTE_DFW-GUC,0.0
cat__ROUTE_DFW-HDN,0.0
cat__ROUTE_DFW-HNL,0.0
cat__ROUTE_DFW-HOU,0.0
cat__ROUTE_DFW-HRL,0.0
cat__ROUTE_DFW-HSV,0.0
cat__ROUTE_DFW-IAD,0.0
cat__ROUTE_DFW-IAH,0.0
cat__ROUTE_DFW-ICT,0.0
cat__ROUTE_DFW-IDA,0.0
cat__ROUTE_DFW-ILM,0.0
cat__ROUTE_DFW-IND,0.0
cat__ROUTE_DFW-JAC,0.0
cat__ROUTE_DFW-JAN,0.0
cat__ROUTE_DFW-JAX,0.0
cat__ROUTE_DFW-JFK,0.0
cat__ROUTE_DFW-LAS,0.0
cat__ROUTE_DFW-LAW,0.0
cat__ROUTE_DFW-LAX,0.0
cat__ROUTE_DFW-LBB,0.0
cat__ROUTE_DFW-LCH,0.0
cat__ROUTE_DFW-LEX,0.0
cat__ROUTE_DFW-LFT,0.0
cat__ROUTE_DFW-LGA,0.0
cat__ROUTE_DFW-LIT,0.0
cat__ROUTE_DFW-LRD,0.0
cat__ROUTE_DFW-MAF,0.0
cat__ROUTE_DFW-MCI,0.0
cat__ROUTE_DFW-MCO,0.0
cat__ROUTE_DFW-MDT,0.0
cat__ROUTE_DFW-MDW,0.0
cat__ROUTE_DFW-MEM,0.0
cat__ROUTE_DFW-MFE,0.0
cat__ROUTE_DFW-MGM,0.0
cat__ROUTE_DFW-MHK,0.0
cat__ROUTE_DFW-MIA,0.0
cat__ROUTE_DFW-MKE,0.0
cat__ROUTE_DFW-MLI,0.0
cat__ROUTE_DFW-MLU,0.0
cat__ROUTE_DFW-MOB,0.0
cat__ROUTE_DFW-MRY,0.0
cat__ROUTE_DFW-MSN,0.0
cat__ROUTE_DFW-MSO,0.0
cat__ROUTE_DFW-MSP,0.0
cat__ROUTE_DFW-MSY,0.0
cat__ROUTE_DFW-MTJ,0.0
cat__ROUTE_DFW-MYR,0.0
cat__ROUTE_DFW-OGG,0.0
cat__ROUTE_DFW-OKC,0.0
cat__ROUTE_DFW-OMA,0.0
cat__ROUTE_DFW-ONT,0.0
cat__ROUTE_DFW-ORD,0.0
cat__ROUTE_DFW-ORF,0.0
cat__ROUTE_DFW-PBI,0.0
cat__ROUTE_DFW-PDX,0.0
cat__ROUTE_DFW-PHL,0.0
cat__ROUTE_DFW-PHX,0.0
cat__ROUTE_DFW-PIA,0.0
cat__ROUTE_DFW-PIT,0.0
cat__ROUTE_DFW-PNS,0.0
cat__ROUTE_DFW-PSP,0.0
cat__ROUTE_DFW-PVU,0.0
cat__ROUTE_DFW-RAP,0.0
cat__ROUTE_DFW-RDU,0.0
cat__ROUTE_DFW-RIC,0.0
cat__ROUTE_DFW-RNO,0.0
cat__ROUTE_DFW-ROW,0.0
cat__ROUTE_DFW-RSW,0.0
cat__ROUTE_DFW-SAF,0.0
cat__ROUTE_DFW-SAN,0.0
cat__ROUTE_DFW-SAT,0.0
cat__ROUTE_DFW-SAV,0.0
cat__ROUTE_DFW-SBA,0.0
cat__ROUTE_DFW-SBN,0.0
cat__ROUTE_DFW-SBP,0.0
cat__ROUTE_DFW-SDF,0.0
cat__ROUTE_DFW-SEA,0.0
cat__ROUTE_DFW-SFO,0.0
cat__ROUTE_DFW-SGF,0.0
cat__ROUTE_DFW-SGU,0.0
cat__ROUTE_DFW-SHV,0.0
cat__ROUTE_DFW-SJC,0.0
cat__ROUTE_DFW-SJT,0.0
cat__ROUTE_DFW-SJU,0.0
cat__ROUTE_DFW-SLC,0.0
cat__ROUTE_DFW-SMF,0.0
cat__ROUTE_DFW-SNA,0.0
cat__ROUTE_DFW-SPS,0.0
cat__ROUTE_DFW-SRQ,0.0
cat__ROUTE_DFW-STL,0.0
cat__ROUTE_DFW-STT,0.0
cat__ROUTE_DFW-SWO,0.0
cat__ROUTE_DFW-SYR,0.0
cat__ROUTE_DFW-TLH,0.0
cat__ROUTE_DFW-TPA,0.0
cat__ROUTE_DFW-TRI,0.0
cat__ROUTE_DFW-TUL,0.0
cat__ROUTE_DFW-TUS,0.0
cat__ROUTE_DFW-TXK,0.0
cat__ROUTE_DFW-TYR,0.0
cat__ROUTE_DFW-TYS,0.0
cat__ROUTE_DFW-VPS,0.0
cat__ROUTE_DFW-XNA,0.0
cat__ROUTE_DFW-YUM,0.0
cat__ROUTE_DIK-DEN,0.0
cat__ROUTE_DLH-MSP,0.0
cat__ROUTE_DLH-ORD,0.0
cat__ROUTE_DRO-DEN,0.0
cat__ROUTE_DRO-DFW,0.0
cat__ROUTE_DRO-PHX,0.0
cat__ROUTE_DSM-ATL,0.0
cat__ROUTE_DSM-AUS,0.0
cat__ROUTE_DSM-AZA,0.0
cat__ROUTE_DSM-BNA,0.0
cat__ROUTE_DSM-CLT,0.0
cat__ROUTE_DSM-DCA,0.0
cat__ROUTE_DSM-DEN,0.0
cat__ROUTE_DSM-DFW,0.0
cat__ROUTE_DSM-EWR,0.0
cat__ROUTE_DSM-FLL,0.0
cat__ROUTE_DSM-IAH,0.0
cat__ROUTE_DSM-LAS,0.0
cat__ROUTE_DSM-LGA,0.0
cat__ROUTE_DSM-MCO,0.0
cat__ROUTE_DSM-MIA,0.0
cat__ROUTE_DSM-ORD,0.0
cat__ROUTE_DSM-PGD,0.0
cat__ROUTE_DSM-PHX,0.0
cat__ROUTE_DSM-PIE,0.0
cat__ROUTE_DSM-SFB,0.0
cat__ROUTE_DSM-SNA,0.0
cat__ROUTE_DSM-SRQ,0.0
cat__ROUTE_DSM-STL,0.0
cat__ROUTE_DTW-ALB,0.0
cat__ROUTE_DTW-APN,0.0
cat__ROUTE_DTW-ATL,0.0
cat__ROUTE_DTW-ATW,0.0
cat__ROUTE_DTW-AUS,0.0
cat__ROUTE_DTW-AZO,0.0
cat__ROUTE_DTW-BDL,0.0
cat__ROUTE_DTW-BHM,0.0
cat__ROUTE_DTW-BNA,0.0
cat__ROUTE_DTW-BOS,0.0
cat__ROUTE_DTW-BTV,0.0
cat__ROUTE_DTW-BUF,0.0
cat__ROUTE_DTW-BWI,0.0
cat__ROUTE_DTW-CHS,0.0
cat__ROUTE_DTW-CIU,0.0
cat__ROUTE_DTW-CLE,0.0
cat__ROUTE_DTW-CLT,0.0
cat__ROUTE_DTW-CMH,0.0
cat__ROUTE_DTW-CVG,0.0
cat__ROUTE_DTW-DCA,0.0
cat__ROUTE_DTW-DEN,0.0
cat__ROUTE_DTW-DFW,0.0
cat__ROUTE_DTW-ELM,0.0
cat__ROUTE_DTW-ESC,0.0
cat__ROUTE_DTW-EWR,0.0
cat__ROUTE_DTW-FLL,0.0
cat__ROUTE_DTW-FWA,0.0
cat__ROUTE_DTW-GRB,0.0
cat__ROUTE_DTW-GRR,0.0
cat__ROUTE_DTW-GSP,0.0
cat__ROUTE_DTW-HNL,0.0
cat__ROUTE_DTW-HPN,0.0
cat__ROUTE_DTW-HSV,0.0
cat__ROUTE_DTW-IAD,0.0
cat__ROUTE_DTW-IAH,0.0
cat__ROUTE_DTW-IMT,0.0
cat__ROUTE_DTW-IND,0.0
cat__ROUTE_DTW-JAX,0.0
cat__ROUTE_DTW-JFK,0.0
cat__ROUTE_DTW-LAN,0.0
cat__ROUTE_DTW-LAS,0.0
cat__ROUTE_DTW-LAX,0.0
cat__ROUTE_DTW-LEX,0.0
cat__ROUTE_DTW-LGA,0.0
cat__ROUTE_DTW-MBS,0.0
cat__ROUTE_DTW-MCI,0.0
cat__ROUTE_DTW-MCO,0.0
cat__ROUTE_DTW-MDT,0.0
cat__ROUTE_DTW-MDW,0.0
cat__ROUTE_DTW-MEM,0.0
cat__ROUTE_DTW-MIA,0.0
cat__ROUTE_DTW-MKE,0.0
cat__ROUTE_DTW-MQT,0.0
cat__ROUTE_DTW-MSN,0.0
cat__ROUTE_DTW-MSP,0.0
cat__ROUTE_DTW-MSY,0.0
cat__ROUTE_DTW-MYR,0.0
cat__ROUTE_DTW-OMA,0.0
cat__ROUTE_DTW-ORD,0.0
cat__ROUTE_DTW-ORF,0.0
cat__ROUTE_DTW-PBI,0.0
cat__ROUTE_DTW-PDX,0.0
cat__ROUTE_DTW-PHL,0.0
cat__ROUTE_DTW-PHX,0.0
cat__ROUTE_DTW-PIT,0.0
cat__ROUTE_DTW-PLN,0.0
cat__ROUTE_DTW-PVD,0.0
cat__ROUTE_DTW-PWM,0.0
cat__ROUTE_DTW-RDU,0.0
cat__ROUTE_DTW-RIC,0.0
cat__ROUTE_DTW-ROC,0.0
cat__ROUTE_DTW-RSW,0.0
cat__ROUTE_DTW-SAN,0.0
cat__ROUTE_DTW-SAT,0.0
cat__ROUTE_DTW-SAV,0.0
cat__ROUTE_DTW-SBN,0.0
cat__ROUTE_DTW-SDF,0.0
cat__ROUTE_DTW-SEA,0.0
cat__ROUTE_DTW-SFO,0.0
cat__ROUTE_DTW-SJU,0.0
cat__ROUTE_DTW-SLC,0.0
cat__ROUTE_DTW-SNA,0.0
cat__ROUTE_DTW-SRQ,0.0
cat__ROUTE_DTW-STL,0.0
cat__ROUTE_DTW-SYR,0.0
cat__ROUTE_DTW-TPA,0.0
cat__ROUTE_DTW-TVC,0.0
cat__ROUTE_DVL-DEN,0.0
cat__ROUTE_DVL-JMS,0.0
cat__ROUTE_EAR-DEN,0.0
cat__ROUTE_EAU-ORD,0.0
cat__ROUTE_ECP-ATL,0.0
cat__ROUTE_ECP-BNA,0.0
cat__ROUTE_ECP-CLT,0.0
cat__ROUTE_ECP-DAL,0.0
cat__ROUTE_ECP-DFW,0.0
cat__ROUTE_ECP-HOU,0.0
cat__ROUTE_ECP-IAH,0.0
cat__ROUTE_ECP-ORD,0.0
cat__ROUTE_ECP-STL,0.0
cat__ROUTE_EGE-ATL,0.0
cat__ROUTE_EGE-DEN,0.0
cat__ROUTE_EGE-DFW,0.0
cat__ROUTE_EGE-EWR,0.0
cat__ROUTE_EGE-IAH,0.0
cat__ROUTE_EGE-JFK,0.0
cat__ROUTE_EGE-LAX,0.0
cat__ROUTE_EGE-MIA,0.0
cat__ROUTE_EGE-ORD,0.0
cat__ROUTE_EGE-PHX,0.0
cat__ROUTE_EGE-SAN,0.0
cat__ROUTE_EGE-SEA,0.0
cat__ROUTE_EGE-SFO,0.0
cat__ROUTE_EKO-SLC,0.0
cat__ROUTE_ELM-DTW,0.0
cat__ROUTE_ELM-PGD,0.0
cat__ROUTE_ELM-PIE,0.0
cat__ROUTE_ELM-SFB,0.0
cat__ROUTE_ELP-ATL,0.0
cat__ROUTE_ELP-AUS,0.0
cat__ROUTE_ELP-DAL,0.0
cat__ROUTE_ELP-DEN,0.0
cat__ROUTE_ELP-DFW,0.0
cat__ROUTE_ELP-HOU,0.0
cat__ROUTE_ELP-IAH,0.0
cat__ROUTE_ELP-LAS,0.0
cat__ROUTE_ELP-LAX,0.0
cat__ROUTE_ELP-LGB,0.0
cat__ROUTE_ELP-MCO,0.0
cat__ROUTE_ELP-MDW,0.0
cat__ROUTE_ELP-ORD,0.0
cat__ROUTE_ELP-PHX,0.0
cat__ROUTE_ELP-SAN,0.0
cat__ROUTE_ELP-SAT,0.0
cat__ROUTE_ESC-DTW,0.0
cat__ROUTE_ESC-MSP,0.0
cat__ROUTE_EUG-AZA,0.0
cat__ROUTE_EUG-BUR,0.0
cat__ROUTE_EUG-DEN,0.0
cat__ROUTE_EUG-DFW,0.0
cat__ROUTE_EUG-LAS,0.0
cat__ROUTE_EUG-LAX,0.0
cat__ROUTE_EUG-OAK,0.0
cat__ROUTE_EUG-PHX,0.0
cat__ROUTE_EUG-SAN,0.0
cat__ROUTE_EUG-SEA,0.0
cat__ROUTE_EUG-SFO,0.0
cat__ROUTE_EUG-SJC,0.0
cat__ROUTE_EUG-SLC,0.0
cat__ROUTE_EUG-SMF,0.0
cat__ROUTE_EUG-SNA,0.0
cat__ROUTE_EVV-ATL,0.0
cat__ROUTE_EVV-DFW,0.0
cat__ROUTE_EVV-PIE,0.0
cat__ROUTE_EVV-SFB,0.0
cat__ROUTE_EWR-ATL,0.0
cat__ROUTE_EWR-AUS,0.0
cat__ROUTE_EWR-AVL,0.0
cat__ROUTE_EWR-BGR,0.0
cat__ROUTE_EWR-BNA,0.0
cat__ROUTE_EWR-BOS,0.0
cat__ROUTE_EWR-BQN,0.0
cat__ROUTE_EWR-BTV,0.0
cat__ROUTE_EWR-BUF,0.0
cat__ROUTE_EWR-BZN,0.0
cat__ROUTE_EWR-CHS,0.0
cat__ROUTE_EWR-CLE,0.0
cat__ROUTE_EWR-CLT,0.0
cat__ROUTE_EWR-CMH,0.0
cat__ROUTE_EWR-CVG,0.0
cat__ROUTE_EWR-DCA,0.0
cat__ROUTE_EWR-DEN,0.0
cat__ROUTE_EWR-DFW,0.0
cat__ROUTE_EWR-DSM,0.0
cat__ROUTE_EWR-DTW,0.0
cat__ROUTE_EWR-EGE,0.0
cat__ROUTE_EWR-EYW,0.0
cat__ROUTE_EWR-FLL,0.0
cat__ROUTE_EWR-GRR,0.0
cat__ROUTE_EWR-GSP,0.0
cat__ROUTE_EWR-HDN,0.0
cat__ROUTE_EWR-HNL,0.0
cat__ROUTE_EWR-IAD,0.0
cat__ROUTE_EWR-IAH,0.0
cat__ROUTE_EWR-ILM,0.0
cat__ROUTE_EWR-IND,0.0
cat__ROUTE_EWR-JAC,0.0
cat__ROUTE_EWR-JAX,0.0
cat__ROUTE_EWR-LAS,0.0
cat__ROUTE_EWR-LAX,0.0
cat__ROUTE_EWR-MCO,0.0
cat__ROUTE_EWR-MIA,0.0
cat__ROUTE_EWR-MKE,0.0
cat__ROUTE_EWR-MSN,0.0
cat__ROUTE_EWR-MSP,0.0
cat__ROUTE_EWR-MSY,0.0
cat__ROUTE_EWR-MTJ,0.0
cat__ROUTE_EWR-MYR,0.0
cat__ROUTE_EWR-OGG,0.0
cat__ROUTE_EWR-ORD,0.0
cat__ROUTE_EWR-ORF,0.0
cat__ROUTE_EWR-PBI,0.0
cat__ROUTE_EWR-PDX,0.0
cat__ROUTE_EWR-PHX,0.0
cat__ROUTE_EWR-PIT,0.0
cat__ROUTE_EWR-PVD,0.0
cat__ROUTE_EWR-PWM,0.0
cat__ROUTE_EWR-RDU,0.0
cat__ROUTE_EWR-ROC,0.0
cat__ROUTE_EWR-RSW,0.0
cat__ROUTE_EWR-SAN,0.0
cat__ROUTE_EWR-SAT,0.0
cat__ROUTE_EWR-SAV,0.0
cat__ROUTE_EWR-SDF,0.0
cat__ROUTE_EWR-SEA,0.0
cat__ROUTE_EWR-SFO,0.0
cat__ROUTE_EWR-SJU,0.0
cat__ROUTE_EWR-SLC,0.0
cat__ROUTE_EWR-SMF,0.0
cat__ROUTE_EWR-SNA,0.0
cat__ROUTE_EWR-SRQ,0.0
cat__ROUTE_EWR-STL,0.0
cat__ROUTE_EWR-STT,0.0
cat__ROUTE_EWR-SYR,0.0
cat__ROUTE_EWR-TPA,0.0
cat__ROUTE_EWR-TYS,0.0
cat__ROUTE_EWR-VPS,0.0
cat__ROUTE_EYW-ATL,0.0
cat__ROUTE_EYW-AVL,0.0
cat__ROUTE_EYW-BOS,0.0
cat__ROUTE_EYW-CLT,0.0
cat__ROUTE_EYW-CVG,0.0
cat__ROUTE_EYW-DCA,0.0
cat__ROUTE_EYW-DFW,0.0
cat__ROUTE_EYW-EWR,0.0
cat__ROUTE_EYW-IND,0.0
cat__ROUTE_EYW-LGA,0.0
cat__ROUTE_EYW-MIA,0.0
cat__ROUTE_EYW-ORD,0.0
cat__ROUTE_EYW-PHL,0.0
cat__ROUTE_EYW-PIE,0.0
cat__ROUTE_EYW-PIT,0.0
cat__ROUTE_EYW-SFB,0.0
cat__ROUTE_FAI-ANC,0.0
cat__ROUTE_FAI-SEA,0.0
cat__ROUTE_FAR-AZA,0.0
cat__ROUTE_FAR-BNA,0.0
cat__ROUTE_FAR-DEN,0.0
cat__ROUTE_FAR-DFW,0.0
cat__ROUTE_FAR-LAS,0.0
cat__ROUTE_FAR-MSP,0.0
cat__ROUTE_FAR-ORD,0.0
cat__ROUTE_FAR-PHX,0.0
cat__ROUTE_FAR-PIE,0.0
cat__ROUTE_FAR-SFB,0.0
cat__ROUTE_FAT-ATL,0.0
cat__ROUTE_FAT-DEN,0.0
cat__ROUTE_FAT-DFW,0.0
cat__ROUTE_FAT-LAS,0.0
cat__ROUTE_FAT-LAX,0.0
cat__ROUTE_FAT-ORD,0.0
cat__ROUTE_FAT-PDX,0.0
cat__ROUTE_FAT-PHX,0.0
cat__ROUTE_FAT-SAN,0.0
cat__ROUTE_FAT-SEA,0.0
cat__ROUTE_FAT-SFO,0.0
cat__ROUTE_FAT-SLC,0.0
cat__ROUTE_FAY-ATL,0.0
cat__ROUTE_FAY-CLT,0.0
cat__ROUTE_FCA-AZA,0.0
cat__ROUTE_FCA-DEN,0.0
cat__ROUTE_FCA-LAS,0.0
cat__ROUTE_FCA-LAX,0.0
cat__ROUTE_FCA-MSP,0.0
cat__ROUTE_FCA-ORD,0.0
cat__ROUTE_FCA-SFO,0.0
cat__ROUTE_FCA-SLC,0.0
cat__ROUTE_FLG-DFW,0.0
cat__ROUTE_FLG-LAX,0.0
cat__ROUTE_FLG-PHX,0.0
cat__ROUTE_FLL-ABE,0.0
cat__ROUTE_FLL-ACY,0.0
cat__ROUTE_FLL-ALB,0.0
cat__ROUTE_FLL-ATL,0.0
cat__ROUTE_FLL-ATW,0.0
cat__ROUTE_FLL-AUS,0.0
cat__ROUTE_FLL-AVL,0.0
cat__ROUTE_FLL-BDL,0.0
cat__ROUTE_FLL-BHM,0.0
cat__ROUTE_FLL-BNA,0.0
cat__ROUTE_FLL-BOS,0.0
cat__ROUTE_FLL-BQN,0.0
cat__ROUTE_FLL-BUF,0.0
cat__ROUTE_FLL-BWI,0.0
cat__ROUTE_FLL-CAK,0.0
cat__ROUTE_FLL-CHS,0.0
cat__ROUTE_FLL-CID,0.0
cat__ROUTE_FLL-CLE,0.0
cat__ROUTE_FLL-CLT,0.0
cat__ROUTE_FLL-CMH,0.0
cat__ROUTE_FLL-CVG,0.0
cat__ROUTE_FLL-DAL,0.0
cat__ROUTE_FLL-DCA,0.0
cat__ROUTE_FLL-DEN,0.0
cat__ROUTE_FLL-DFW,0.0
cat__ROUTE_FLL-DSM,0.0
cat__ROUTE_FLL-DTW,0.0
cat__ROUTE_FLL-EWR,0.0
cat__ROUTE_FLL-FSD,0.0
cat__ROUTE_FLL-GRR,0.0
cat__ROUTE_FLL-GSP,0.0
cat__ROUTE_FLL-HOU,0.0
cat__ROUTE_FLL-HPN,0.0
cat__ROUTE_FLL-IAD,0.0
cat__ROUTE_FLL-IAH,0.0
cat__ROUTE_FLL-IND,0.0
cat__ROUTE_FLL-ISP,0.0
cat__ROUTE_FLL-JAX,0.0
cat__ROUTE_FLL-JFK,0.0
cat__ROUTE_FLL-LAS,0.0
cat__ROUTE_FLL-LAX,0.0
cat__ROUTE_FLL-LCK,0.0
cat__ROUTE_FLL-LEX,0.0
cat__ROUTE_FLL-LGA,0.0
cat__ROUTE_FLL-MCI,0.0
cat__ROUTE_FLL-MCO,0.0
cat__ROUTE_FLL-MDW,0.0
cat__ROUTE_FLL-MEM,0.0
cat__ROUTE_FLL-MHT,0.0
cat__ROUTE_FLL-MKE,0.0
cat__ROUTE_FLL-MSP,0.0
cat__ROUTE_FLL-MSY,0.0
cat__ROUTE_FLL-MYR,0.0
cat__ROUTE_FLL-OMA,0.0
cat__ROUTE_FLL-ORD,0.0
cat__ROUTE_FLL-ORF,0.0
cat__ROUTE_FLL-ORH,0.0
cat__ROUTE_FLL-PBG,0.0
cat__ROUTE_FLL-PDX,0.0
cat__ROUTE_FLL-PHL,0.0
cat__ROUTE_FLL-PHX,0.0
cat__ROUTE_FLL-PIT,0.0
cat__ROUTE_FLL-PNS,0.0
cat__ROUTE_FLL-PVD,0.0
cat__ROUTE_FLL-RDU,0.0
cat__ROUTE_FLL-RIC,0.0
cat__ROUTE_FLL-ROC,0.0
cat__ROUTE_FLL-SAN,0.0
cat__ROUTE_FLL-SAT,0.0
cat__ROUTE_FLL-SAV,0.0
cat__ROUTE_FLL-SDF,0.0
cat__ROUTE_FLL-SEA,0.0
cat__ROUTE_FLL-SFO,0.0
cat__ROUTE_FLL-SJU,0.0
cat__ROUTE_FLL-SLC,0.0
cat__ROUTE_FLL-STL,0.0
cat__ROUTE_FLL-STT,0.0
cat__ROUTE_FLL-STX,0.0
cat__ROUTE_FLL-SWF,0.0
cat__ROUTE_FLL-SYR,0.0
cat__ROUTE_FLL-TPA,0.0
cat__ROUTE_FLL-TVC,0.0
cat__ROUTE_FLL-TYS,0.0
cat__ROUTE_FLL-USA,0.0
cat__ROUTE_FLL-XNA,0.0
cat__ROUTE_FNT-AZA,0.0
cat__ROUTE_FNT-BNA,0.0
cat__ROUTE_FNT-JAX,0.0
cat__ROUTE_FNT-LAS,0.0
cat__ROUTE_FNT-ORD,0.0
cat__ROUTE_FNT-PGD,0.0
cat__ROUTE_FNT-PIE,0.0
cat__ROUTE_FNT-SFB,0.0
cat__ROUTE_FNT-SRQ,0.0
cat__ROUTE_FNT-VPS,0.0
cat__ROUTE_FOD-ORD,0.0
cat__ROUTE_FSD-ATL,0.0
cat__ROUTE_FSD-AZA,0.0
cat__ROUTE_FSD-BNA,0.0
cat__ROUTE_FSD-DEN,0.0
cat__ROUTE_FSD-DFW,0.0
cat__ROUTE_FSD-FLL,0.0
cat__ROUTE_FSD-LAS,0.0
cat__ROUTE_FSD-MSP,0.0
cat__ROUTE_FSD-ORD,0.0
cat__ROUTE_FSD-PGD,0.0
cat__ROUTE_FSD-PHX,0.0
cat__ROUTE_FSD-PIE,0.0
cat__ROUTE_FSD-SFB,0.0
cat__ROUTE_FSM-DFW,0.0
cat__ROUTE_FWA-ATL,0.0
cat__ROUTE_FWA-AZA,0.0
cat__ROUTE_FWA-CLT,0.0
cat__ROUTE_FWA-DFW,0.0
cat__ROUTE_FWA-DTW,0.0
cat__ROUTE_FWA-LAS,0.0
cat__ROUTE_FWA-MSP,0.0
cat__ROUTE_FWA-ORD,0.0
cat__ROUTE_FWA-PGD,0.0
cat__ROUTE_FWA-PIE,0.0
cat__ROUTE_FWA-SFB,0.0
cat__ROUTE_FWA-SRQ,0.0
cat__ROUTE_GCC-DEN,0.0
cat__ROUTE_GCK-DFW,0.0
cat__ROUTE_GEG-ATL,0.0
cat__ROUTE_GEG-AZA,0.0
cat__ROUTE_GEG-BOI,0.0
cat__ROUTE_GEG-DEN,0.0
cat__ROUTE_GEG-DFW,0.0
cat__ROUTE_GEG-LAS,0.0
cat__ROUTE_GEG-LAX,0.0
cat__ROUTE_GEG-MSP,0.0
